Club Name,Address,Latitude,Longitude,Category,Description
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,ASSAULT,THREAT OR FORCE TO RESIST EXECUTIVE OFFICER
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,ASSAULT,INFLICT INJURY ON COHABITEE
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,FORGERY/COUNTERFEITING,"CHECKS, MAKE OR PASS FICTITIOUS"
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,OTHER OFFENSES,"FRAUDULENT GAME OR TRICK, OBTAINING MONEY OR PROPERTY"
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,LARCENY/THEFT,PETTY THEFT SHOPLIFTING
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,ASSAULT,BATTERY
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES"
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,ROBBERY,"ROBBERY, BODILY FORCE"
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,ASSAULT,ELDER ADULT OR DEPENDENT ABUSE (NOT EMBEZZLEMENT OR THEFT)
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,ASSAULT,THREATS AGAINST LIFE
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,WARRANTS,WARRANT ARREST
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,NON-CRIMINAL,LOST PROPERTY
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,BAD CHECKS,"CHECKS, NON-SUFFICIENT FUNDS (MISDEMEANOR)"
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,ASSAULT,BATTERY
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,OTHER OFFENSES,RESISTING ARREST
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,OTHER OFFENSES,TRAFFIC VIOLATION ARREST
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,NON-CRIMINAL,AIDED CASE
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,LARCENY/THEFT,GRAND THEFT FROM PERSON
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,LARCENY/THEFT,GRAND THEFT FROM PERSON
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,LARCENY/THEFT,GRAND THEFT PICKPOCKET
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,FRAUD,"CREDIT CARD, THEFT BY USE OF"
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,SUSPICIOUS OCC,INVESTIGATIVE DETENTION
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY"
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,MISSING PERSON,MISSING ADULT
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,MISSING PERSON,FOUND PERSON
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,VEHICLE THEFT,STOLEN AUTOMOBILE
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,FORGERY/COUNTERFEITING,"CHECKS, FORGERY (FELONY)"
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,FORGERY/COUNTERFEITING,"CHECKS, FORGERY (FELONY)"
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,MISSING PERSON,MISSING ADULT
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,MISSING PERSON,FOUND PERSON
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,LARCENY/THEFT,GRAND THEFT PICKPOCKET
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,LARCENY/THEFT,GRAND THEFT PICKPOCKET
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS"
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,WEAPON LAWS,POSSESSION OF AIR GUN
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,NON-CRIMINAL,LOST PROPERTY
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,NON-CRIMINAL,LOST PROPERTY
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,LARCENY/THEFT,GRAND THEFT OF PROPERTY
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,LARCENY/THEFT,PETTY THEFT OF PROPERTY
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,LARCENY/THEFT,PETTY THEFT OF PROPERTY
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,NON-CRIMINAL,LOST PROPERTY
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,NON-CRIMINAL,LOST PROPERTY
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,NON-CRIMINAL,LOST PROPERTY
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,LARCENY/THEFT,GRAND THEFT FROM PERSON
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM"
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,LARCENY/THEFT,PETTY THEFT OF PROPERTY
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,NON-CRIMINAL,LOST PROPERTY
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,LARCENY/THEFT,GRAND THEFT OF PROPERTY
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,OTHER OFFENSES,PROBATION VIOLATION
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,WARRANTS,WARRANT ARREST
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,WARRANTS,WARRANT ARREST
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,LARCENY/THEFT,PETTY THEFT OF PROPERTY
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,NON-CRIMINAL,LOST PROPERTY
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,NON-CRIMINAL,LOST PROPERTY
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,SUSPICIOUS OCC,SUSPICIOUS ACT TOWARDS CHILD
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,ROBBERY,"ROBBERY, BODILY FORCE"
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING"
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,LARCENY/THEFT,THEFT FROM MERCHANT OR LIBRARY
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,SUSPICIOUS OCC,INVESTIGATIVE DETENTION
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,LARCENY/THEFT,GRAND THEFT PICKPOCKET
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,FRAUD,"CREDIT CARD, THEFT BY USE OF"
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,LARCENY/THEFT,PETTY THEFT FROM A BUILDING
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,LARCENY/THEFT,GRAND THEFT PURSESNATCH
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM"
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,NON-CRIMINAL,"AIDED CASE, INJURED PERSON"
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED"
Origin,"1538 Fillmore St, San Francisco",37.784,-122.433,NON-CRIMINAL,AIDED CASE
The Grand,"520 4th St, San Francisco",37.779,-122.398,STOLEN PROPERTY,"STOLEN ACCESS CARD, POSSESSION"
The Grand,"520 4th St, San Francisco",37.779,-122.398,NON-CRIMINAL,LOST PROPERTY
The Grand,"520 4th St, San Francisco",37.779,-122.398,VEHICLE THEFT,STOLEN AUTOMOBILE
The Grand,"520 4th St, San Francisco",37.779,-122.398,FRAUD,"CREDIT CARD, THEFT BY USE OF"
The Grand,"520 4th St, San Francisco",37.779,-122.398,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
The Grand,"520 4th St, San Francisco",37.779,-122.398,SUSPICIOUS OCC,INVESTIGATIVE DETENTION
The Grand,"520 4th St, San Francisco",37.779,-122.398,SUSPICIOUS OCC,INVESTIGATIVE DETENTION
The Grand,"520 4th St, San Francisco",37.779,-122.398,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION
The Grand,"520 4th St, San Francisco",37.779,-122.398,LARCENY/THEFT,ATTEMPTED THEFT FROM LOCKED VEHICLE
The Grand,"520 4th St, San Francisco",37.779,-122.398,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON
The Grand,"520 4th St, San Francisco",37.779,-122.398,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS"
The Grand,"520 4th St, San Francisco",37.779,-122.398,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN"
The Grand,"520 4th St, San Francisco",37.779,-122.398,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
The Grand,"520 4th St, San Francisco",37.779,-122.398,NON-CRIMINAL,LOST PROPERTY
The Grand,"520 4th St, San Francisco",37.779,-122.398,ASSAULT,ATTEMPTED HOMICIDE WITH BODILY FORCE
The Grand,"520 4th St, San Francisco",37.779,-122.398,ASSAULT,AGGRAVATED ASSAULT WITH A GUN
The Grand,"520 4th St, San Francisco",37.779,-122.398,ASSAULT,BATTERY
The Grand,"520 4th St, San Francisco",37.779,-122.398,ASSAULT,BATTERY WITH SERIOUS INJURIES
The Grand,"520 4th St, San Francisco",37.779,-122.398,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
The Grand,"520 4th St, San Francisco",37.779,-122.398,LARCENY/THEFT,PETTY THEFT OF PROPERTY
The Grand,"520 4th St, San Francisco",37.779,-122.398,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
The Grand,"520 4th St, San Francisco",37.779,-122.398,NON-CRIMINAL,LOST PROPERTY
The Grand,"520 4th St, San Francisco",37.779,-122.398,LARCENY/THEFT,PETTY THEFT OF PROPERTY
The Grand,"520 4th St, San Francisco",37.779,-122.398,NON-CRIMINAL,LOST PROPERTY
The Grand,"520 4th St, San Francisco",37.779,-122.398,NON-CRIMINAL,LOST PROPERTY
George's Nightclub,"842 4th St, San Rafael",37.973,-122.525,,
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,ASSAULT,BATTERY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,MISSING PERSON,MISSING ADULT
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,VEHICLE THEFT,STOLEN AUTOMOBILE
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,ASSAULT,BATTERY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,NON-CRIMINAL,LOST PROPERTY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,NON-CRIMINAL,LOST PROPERTY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,LARCENY/THEFT,PETTY THEFT OF PROPERTY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,LARCENY/THEFT,GRAND THEFT FROM PERSON
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY"
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,NON-CRIMINAL,LOST PROPERTY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,LARCENY/THEFT,GRAND THEFT PICKPOCKET
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,LARCENY/THEFT,GRAND THEFT FROM PERSON
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,OTHER OFFENSES,CONSPIRACY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,DISORDERLY CONDUCT,COMMITTING PUBLIC NUISANCE
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,OTHER OFFENSES,VIOLATION OF MUNICIPAL CODE
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES"
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,LARCENY/THEFT,GRAND THEFT PICKPOCKET
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,ASSAULT,BATTERY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,ASSAULT,CHILD ABUSE (PHYSICAL)
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,ASSAULT,INFLICT INJURY ON COHABITEE
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,LARCENY/THEFT,GRAND THEFT FROM PERSON
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,LARCENY/THEFT,GRAND THEFT PICKPOCKET
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,VEHICLE THEFT,STOLEN TRUCK
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,VEHICLE THEFT,STOLEN AUTOMOBILE
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,ASSAULT,BATTERY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES"
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,DRIVING UNDER THE INFLUENCE,"DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL, W/INJURY"
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,OTHER OFFENSES,"TRAFFIC COLLISION, HIT & RUN, PROPERTY DAMAGE"
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,MISSING PERSON,FOUND PERSON
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED"
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,BURGLARY,"BURGLARY, UNLAWFUL ENTRY"
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,BURGLARY,"BURGLARY, FORCIBLE ENTRY"
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,ASSAULT,BATTERY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,ASSAULT,BATTERY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,LARCENY/THEFT,GRAND THEFT FROM PERSON
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,ASSAULT,BATTERY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,ASSAULT,MAYHEM WITH BODILY FORCE
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,ASSAULT,BATTERY WITH SERIOUS INJURIES
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,ASSAULT,FALSE IMPRISONMENT
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,OTHER OFFENSES,PROBATION VIOLATION
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,DISORDERLY CONDUCT,COMMITTING PUBLIC NUISANCE
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,SUSPICIOUS OCC,INVESTIGATIVE DETENTION
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,LARCENY/THEFT,PETTY THEFT OF PROPERTY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,NON-CRIMINAL,LOST PROPERTY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,LARCENY/THEFT,PETTY THEFT OF PROPERTY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,LARCENY/THEFT,PETTY THEFT OF PROPERTY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,LARCENY/THEFT,PETTY THEFT OF PROPERTY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,LARCENY/THEFT,PETTY THEFT OF PROPERTY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,LARCENY/THEFT,PETTY THEFT OF PROPERTY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,LARCENY/THEFT,PETTY THEFT OF PROPERTY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,LARCENY/THEFT,PETTY THEFT OF PROPERTY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,LARCENY/THEFT,PETTY THEFT OF PROPERTY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,NON-CRIMINAL,LOST PROPERTY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,LARCENY/THEFT,GRAND THEFT OF PROPERTY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM"
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,LARCENY/THEFT,PETTY THEFT OF PROPERTY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,NON-CRIMINAL,LOST PROPERTY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,LARCENY/THEFT,PETTY THEFT OF PROPERTY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,LARCENY/THEFT,PETTY THEFT OF PROPERTY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,LARCENY/THEFT,PETTY THEFT OF PROPERTY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,LARCENY/THEFT,PETTY THEFT OF PROPERTY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,LARCENY/THEFT,PETTY THEFT OF PROPERTY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,NON-CRIMINAL,LOST PROPERTY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,NON-CRIMINAL,LOST PROPERTY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,LARCENY/THEFT,PETTY THEFT OF PROPERTY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,NON-CRIMINAL,LOST PROPERTY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,LARCENY/THEFT,PETTY THEFT OF PROPERTY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,LARCENY/THEFT,PETTY THEFT OF PROPERTY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,LARCENY/THEFT,PETTY THEFT OF PROPERTY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,LARCENY/THEFT,PETTY THEFT OF PROPERTY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,LARCENY/THEFT,PETTY THEFT OF PROPERTY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,LARCENY/THEFT,PETTY THEFT OF PROPERTY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,LARCENY/THEFT,PETTY THEFT OF PROPERTY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,LARCENY/THEFT,PETTY THEFT OF PROPERTY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,NON-CRIMINAL,LOST PROPERTY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,NON-CRIMINAL,LOST PROPERTY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,NON-CRIMINAL,LOST PROPERTY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,LARCENY/THEFT,PETTY THEFT OF PROPERTY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,NON-CRIMINAL,LOST PROPERTY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,NON-CRIMINAL,LOST PROPERTY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,NON-CRIMINAL,LOST PROPERTY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,NON-CRIMINAL,LOST PROPERTY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,LARCENY/THEFT,PETTY THEFT OF PROPERTY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,LARCENY/THEFT,PETTY THEFT OF PROPERTY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,LARCENY/THEFT,PETTY THEFT OF PROPERTY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,NON-CRIMINAL,LOST PROPERTY
1015 Folsom,"1015 Folsom St, San Francisco",37.778,-122.406,ASSAULT,BATTERY
